time,px,py,pz,vx,vy,vz,ax,ay,az
8.89,-1.5424177646636963,1.4276940822601318,4.651241779327393,-0.9172036647796631,-0.7077376842498779,1.3190420866012573,0.7233996987342834,-0.36302000284194946,-0.3178837299346924
8.9,-1.5515525341033936,1.4205987453460693,4.664416790008545,-0.9099336862564087,-0.7113593816757202,1.3158423900604248,0.7307448983192444,-0.3614148497581482,-0.32210394740104675
8.91,-1.5606153011322021,1.4134674072265625,4.6775593757629395,-0.9025893211364746,-0.7149651646614075,1.312600016593933,0.7380381226539612,-0.3597906231880188,-0.32630401849746704
8.92,-1.5696042776107788,1.406299352645874,4.690669059753418,-0.895172655582428,-0.7185550928115845,1.3093162775039673,0.7452778816223145,-0.35814720392227173,-0.330484539270401
8.93,-1.5785200595855713,1.3990952968597412,4.703744888305664,-0.8876838684082031,-0.7221284508705139,1.3059903383255005,0.7524647116661072,-0.3564848005771637,-0.33464473485946655
8.94,-1.5873568058013916,1.3918571472167969,4.716787338256836,-0.8801239728927612,-0.7256847620010376,1.3026236295700073,0.7595946192741394,-0.3548036813735962,-0.338784784078598
8.950000000000001,-1.5961201190948486,1.384582757949829,4.729795932769775,-0.8724926710128784,-0.7292240858078003,1.2992149591445923,0.7666714191436768,-0.35310348868370056,-0.34290456771850586
8.96,-1.604807734489441,1.377272367477417,4.742772102355957,-0.8647899031639099,-0.732746958732605,1.2957653999328613,0.7736936807632446,-0.35138431191444397,-0.34700435400009155
8.97,-1.6134169101715088,1.3699266910552979,4.755712509155273,-0.857018232345581,-0.7362523078918457,1.2922747135162354,0.7806592583656311,-0.34964632987976074,-0.35108309984207153
8.98,-1.6219468116760254,1.3625470399856567,4.768617153167725,-0.8491778373718262,-0.7397395372390747,1.2887440919876099,0.7875677943229675,-0.3478897213935852,-0.3551408648490906
8.99,-1.630399465560913,1.3551331758499146,4.7814860343933105,-0.8412675261497498,-0.7432096004486084,1.2851722240447998,0.7944205403327942,-0.3461145758628845,-0.3591776490211487
