time,px,py,pz,vx,vy,vz,ax,ay,az
0.0,2.82828570456846,0.02828379984529813,2.0,-0.02828379984529813,2.82828570456846,0.0,-2.82828570456846,-0.02828379984529813,0.0
0.01,2.8278614581771704,0.05656477133418149,2.0,-0.05656477133418149,2.8278614581771704,0.0,-2.8278614581771704,-0.05656477133418149,0.0
0.019999999999999997,2.8271544279966063,0.08484008639306857,2.0,-0.08484008639306857,2.8271544279966063,0.0,-2.8271544279966063,-0.08484008639306857,0.0
0.03,2.8261646847291964,0.11310691751401619,2.0,-0.11310691751401619,2.8261646847291964,0.0,-2.8261646847291964,-0.11310691751401619,0.0
0.04,2.824892327348443,0.14136243803746787,2.0,-0.14136243803746787,2.824892327348443,0.0,-2.824892327348443,-0.14136243803746787,0.0
0.05,2.8233374830890243,0.16960382243491742,2.0,-0.16960382243491742,2.8233374830890243,0.0,-2.8233374830890243,-0.16960382243491742,0.0
0.060000000000000005,2.8215003074340697,0.19782824659145953,2.0,-0.19782824659145953,2.8215003074340697,0.0,-2.8215003074340697,-0.19782824659145953,0.0
0.07,2.8193809840996145,0.22603288808819885,2.0,-0.22603288808819885,2.8193809840996145,0.0,-2.8193809840996145,-0.22603288808819885,0.0
0.08,2.816979725016225,0.2542149264844894,2.0,-0.2542149264844894,2.816979725016225,0.0,-2.816979725016225,-0.2542149264844894,0.0
0.09,2.8142967703078097,0.28237154359997657,2.0,-0.28237154359997657,2.8142967703078097,0.0,-2.8142967703078097,-0.28237154359997657,0.0
0.09999999999999999,2.8113323882676027,0.3104999237964126,2.0,-0.3104999237964126,2.8113323882676027,0.0,-2.8113323882676027,-0.3104999237964126,0.0
0.10999999999999999,2.8080868753313384,0.33859725425921805,2.0,-0.33859725425921805,2.8080868753313384,0.0,-2.8080868753313384,-0.33859725425921805,0.0
0.11999999999999998,2.8045605560476057,0.36666072527876103,2.0,-0.36666072527876103,2.8045605560476057,0.0,-2.8045605560476057,-0.36666072527876103,0.0
0.12999999999999998,2.800753783045394,0.39468753053132577,2.0,-0.39468753053132577,2.800753783045394,0.0,-2.800753783045394,-0.39468753053132577,0.0
0.13999999999999999,2.796666936998831,0.4226748673597425,2.0,-0.4226748673597425,2.796666936998831,0.0,-2.796666936998831,-0.4226748673597425,0.0
0.15,2.792300426589117,0.4506199370536512,2.0,-0.4506199370536512,2.792300426589117,0.0,-2.792300426589117,-0.4506199370536512,0.0
0.16,2.787654688463653,0.4785199451293699,2.0,-0.4785199451293699,2.787654688463653,0.0,-2.787654688463653,-0.4785199451293699,0.0
0.17,2.7827301871923806,0.5063721016093409,2.0,-0.5063721016093409,2.7827301871923806,0.0,-2.7827301871923806,-0.5063721016093409,0.0
0.18000000000000002,2.7775274152213227,0.5341736213011263,2.0,-0.5341736213011263,2.7775274152213227,0.0,-2.7775274152213227,-0.5341736213011263,0.0
0.19000000000000003,2.7720468928233415,0.5619217240759249,2.0,-0.5619217240759249,2.7720468928233415,0.0,-2.7720468928233415,-0.5619217240759249,0.0
0.20000000000000004,2.766289168046109,0.5896136351465823,2.0,-0.5896136351465823,2.766289168046109,0.0,-2.766289168046109,-0.5896136351465823,0.0
0.21000000000000005,2.7602548166573055,0.6172465853450683,2.0,-0.6172465853450683,2.7602548166573055,0.0,-2.7602548166573055,-0.6172465853450683,0.0
0.22000000000000006,2.7539444420870405,0.64481781139939,2.0,-0.64481781139939,2.7539444420870405,0.0,-2.7539444420870405,-0.64481781139939,0.0
0.23000000000000007,2.747358675367513,0.6723245562099183,2.0,-0.6723245562099183,2.747358675367513,0.0,-2.747358675367513,-0.6723245562099183,0.0
0.24000000000000005,2.740498175069907,0.699764069125094,2.0,-0.699764069125094,2.740498175069907,0.0,-2.740498175069907,-0.699764069125094,0.0
0.25000000000000006,2.733363627238535,0.7271336062164923,2.0,-0.7271336062164923,2.733363627238535,0.0,-2.733363627238535,-0.7271336062164923,0.0
0.26000000000000006,2.7259557453222345,0.7544304305532114,2.0,-0.7544304305532114,2.7259557453222345,0.0,-2.7259557453222345,-0.7544304305532114,0.0
0.2700000000000001,2.7182752701030233,0.781651812475565,2.0,-0.781651812475565,2.7182752701030233,0.0,-2.7182752701030233,-0.781651812475565,0.0
0.2800000000000001,2.7103229696220246,0.8087950298680456,2.0,-0.8087950298680456,2.7103229696220246,0.0,-2.7103229696220246,-0.8087950298680456,0.0
0.2900000000000001,2.702099639102658,0.8358573684315329,2.0,-0.8358573684315329,2.702099639102658,0.0,-2.702099639102658,-0.8358573684315329,0.0
0.3000000000000001,2.6936061008711234,0.8628361219547226,2.0,-0.8628361219547226,2.6936061008711234,0.0,-2.6936061008711234,-0.8628361219547226,0.0
0.3100000000000001,2.684843204274166,0.8897285925847445,2.0,-0.8897285925847445,2.684843204274166,0.0,-2.684843204274166,-0.8897285925847445,0.0
0.3200000000000001,2.6758118255941428,0.916532091096946,2.0,-0.916532091096946,2.6758118255941428,0.0,-2.6758118255941428,-0.916532091096946,0.0
0.3300000000000001,2.6665128679613965,0.9432439371638118,2.0,-0.9432439371638118,2.6665128679613965,0.0,-2.6665128679613965,-0.9432439371638118,0.0
0.34000000000000014,2.6569472612639404,0.9698614596229955,2.0,-0.9698614596229955,2.6569472612639404,0.0,-2.6569472612639404,-0.9698614596229955,0.0
0.35000000000000014,2.6471159620544733,0.9963819967444318,2.0,-0.9963819967444318,2.6471159620544733,0.0,-2.6471159620544733,-0.9963819967444318,0.0
0.36000000000000015,2.6370199534547236,1.0228028964965095,2.0,-1.0228028964965095,2.6370199534547236,0.0,-2.6370199534547236,-1.0228028964965095,0.0
