time,px,py,pz,vx,vy,vz,ax,ay,az
0.0,1.3977065086364746,-2.345153570175171,0.7860285043716431,-1.4900521039962769,2.168138265609741,-2.1310765743255615,-0.5000308156013489,2.138871431350708,0.1805344521999359
0.01,1.3827811479568481,-2.3233652114868164,0.7647269368171692,-1.495003581047058,2.1894216537475586,-2.1292331218719482,-0.4902695417404175,2.1178958415985107,0.1881914585828781
0.02,1.3678064346313477,-2.301365613937378,0.7434439063072205,-1.4998574256896973,2.210495710372925,-2.1273128986358643,-0.4805041551589966,2.0967118740081787,0.19583988189697266
0.03,1.3527843952178955,-2.27915620803833,0.7221810221672058,-1.5046133995056152,2.2313554286956787,-2.1253161430358887,-0.4707357883453369,2.0753211975097656,0.20347920060157776
0.04,1.3377149105072021,-2.2567391395568848,0.7009379863739014,-1.5092720985412598,2.2520015239715576,-2.1232430934906006,-0.46096479892730713,2.053725481033325,0.2111092507839203
0.05,1.322599172592163,-2.234116792678833,0.6797165870666504,-1.5138330459594727,2.2724294662475586,-2.121094226837158,-0.4511914849281311,2.031928062438965,0.21872934699058533
0.06,1.3074381351470947,-2.2112913131713867,0.658516526222229,-1.5182958841323853,2.2926392555236816,-2.118868827819824,-0.44141685962677,2.0099306106567383,0.22633963823318481
0.07,1.2922340631484985,-2.188264846801758,0.6373392343521118,-1.522660732269287,2.3126273155212402,-2.116567373275757,-0.4316423535346985,1.9877359867095947,0.23393948376178741
0.08,1.2769858837127686,-2.165039539337158,0.6161850690841675,-1.5269283056259155,2.3323936462402344,-2.114190101623535,-0.4218672513961792,1.965345859527588,0.24152861535549164
0.09,1.2616956233978271,-2.1416172981262207,0.5950558185577393,-1.5310983657836914,2.3519339561462402,-2.11173677444458,-0.412092924118042,1.942763328552246,0.24910661578178406
0.1,1.2463641166687012,-2.1180014610290527,0.5739507675170898,-1.535170316696167,2.371248245239258,-2.10920786857605,-0.4023200273513794,1.9199903011322021,0.2566732168197632
0.11,1.2309927940368652,-2.09419322013855,0.5528717041015625,-1.5391446352005005,2.3903331756591797,-2.1066033840179443,-0.3925495743751526,1.8970292806625366,0.2642280161380768
0.12,1.2155818939208984,-2.070195436477661,0.5318188667297363,-1.543021321296692,2.4091885089874268,-2.1039233207702637,-0.3827815055847168,1.8738826513290405,0.271770715713501
