time,px,py,pz,vx,vy,vz,ax,ay,az
0.879143,1.48287,1.74354,1.45,-0.898767,6.58807,0,-23.5319,24.9807,0
0.889143,1.47271,1.81067,1.45,-1.13409,6.83788,0,-23.5319,24.9807,0
0.899143,1.46019,1.8803,1.45,-1.36941,7.08769,0,-23.5319,24.9807,0
0.909143,1.44532,1.95233,1.45,-1.60472,7.23952,0,-23.5319,-24.9807,0
0.919143,1.4281,2.02347,1.45,-1.84004,6.98972,0,-23.5319,-24.9807,0
0.929143,1.40852,2.09212,1.45,-2.07536,6.73991,0,-23.5319,-24.9807,0
0.939143,1.38659,2.15827,1.45,-2.31068,6.4901,0,-23.5319,-24.9807,0
0.949143,1.36231,2.22192,1.45,-2.546,6.24029,0,-23.5319,-24.9807,0
0.959143,1.33567,2.28308,1.45,-2.78132,5.99049,0,-23.5319,-24.9807,0
0.969143,1.30668,2.34173,1.45,-3.01664,5.74068,0,-23.5319,-24.9807,0
0.979143,1.27534,2.39789,1.45,-3.25196,5.49087,0,-23.5319,-24.9807,0
0.989143,1.24164,2.45155,1.45,-3.48728,5.24107,0,-23.5319,-24.9807,0
0.999143,1.20559,2.50271,1.45,-3.7226,4.99126,0,-23.5319,-24.9807,0
1.00914,1.16719,2.55137,1.45,-3.95791,4.74145,0,-23.5319,-24.9807,0
1.01914,1.12643,2.59754,1.45,-4.19323,4.49164,0,-23.5319,-24.9807,0
1.02914,1.08333,2.64121,1.45,-4.42855,4.24184,0,-23.5319,-24.9807,0
1.03914,1.03786,2.68238,1.45,-4.66387,3.99203,0,-23.5319,-24.9807,0
1.04914,0.990048,2.72105,1.45,-4.89919,3.74222,0,-23.5319,-24.9807,0
1.05914,0.93988,2.75722,1.45,-5.13451,3.49241,0,-23.5319,-24.9807,0
1.06914,0.887358,2.7909,1.45,-5.36983,3.24261,0,-23.5319,-24.9807,0
1.07914,0.832483,2.82207,1.45,-5.60515,2.9928,0,-23.5319,-24.9807,0
1.08914,0.775255,2.85075,1.45,-5.84047,2.74299,0,-23.5319,-24.9807,0
1.09914,0.715674,2.87693,1.45,-6.07579,2.49319,0,-23.5319,-24.9807,0
1.10914,0.65374,2.90062,1.45,-6.3111,2.24338,0,-23.5319,-24.9807,0
1.11914,0.589452,2.9218,1.45,-6.54642,1.99357,0,-23.5319,-24.9807,0
1.12914,0.522811,2.94049,1.45,-6.78174,1.74376,0,-23.5319,-24.9807,0
1.13914,0.453817,2.95668,1.45,-7.01706,1.49396,0,-23.5319,-24.9807,0
1.14914,0.382831,2.97037,1.45,-7.06811,1.24415,0,23.5319,-24.9807,0
1.15914,0.313326,2.98156,1.45,-6.83279,0.994341,0,23.5319,-24.9807,0
1.16914,0.246175,2.99025,1.45,-6.59747,0.744534,0,23.5319,-24.9807,0
1.17914,0.181377,2.99645,1.45,-6.36215,0.494727,0,23.5319,-24.9807,0
1.18914,0.118932,3.00015,1.45,-6.12683,0.24492,0,23.5319,-24.9807,0
1.20934,0,3,1.45,-5.65161,-0.259563,0,-28.7164,-18.7831,0
1.21934,-0.0579519,2.99647,1.45,-5.93877,-0.447394,0,-28.7164,-18.7831,0
1.22934,-0.118775,2.99105,1.45,-6.22593,-0.635224,0,-28.7164,-18.7831,0
1.23934,-0.182471,2.98376,1.45,-6.5131,-0.823055,0,-28.7164,-18.7831,0
1.24934,-0.249037,2.97459,1.45,-6.80026,-1.01089,0,-28.7164,-18.7831,0
