time,px,py,pz,vx,vy,vz,ax,ay,az
0.0,3.0,0.0,1.5,-0.0,1.0,0.0,-0.3333333432674408,-0.0,0.0
0.01,2.999983310699463,0.00999998115003109,1.5,-0.003333327127620578,0.9999944567680359,0.0,-0.33333149552345276,-0.0011111090425401926,0.0
0.02,2.9999332427978516,0.019999852403998375,1.5,-0.006666617467999458,0.9999777674674988,0.0,-0.33332592248916626,-0.0022222057450562716,0.0
0.03,2.999850034713745,0.029999500140547752,1.5,-0.009999833069741726,0.9999499917030334,0.0,-0.3333166539669037,-0.003333277767524123,0.0
0.04,2.9997334480285645,0.03999881446361542,1.5,-0.013332937844097614,0.9999111294746399,0.0,-0.33330368995666504,-0.004444312769919634,0.0
0.05,2.9995832443237305,0.049997683614492416,1.5,-0.01666589453816414,0.9998611211776733,0.0,-0.3332870304584503,-0.005555298179388046,0.0
0.06,2.9994001388549805,0.05999600142240524,1.5,-0.019998665899038315,0.9998000264167786,0.0,-0.3332666754722595,-0.006666222121566534,0.0
0.07,2.999183416366577,0.06999364495277405,1.5,-0.023331215605139732,0.9997277855873108,0.0,-0.33324259519577026,-0.00777707202360034,0.0
0.08,2.9989333152770996,0.07999052107334137,1.5,-0.026663506403565407,0.9996444582939148,0.0,-0.33321481943130493,-0.008887835778295994,0.0
0.09,2.998650074005127,0.08998650312423706,1.5,-0.029995501041412354,0.9995500445365906,0.0,-0.3331833481788635,-0.009998500347137451,0.0
0.1,2.99833345413208,0.09998147934675217,1.5,-0.03332716226577759,0.9994444847106934,0.0,-0.33314815163612366,-0.011109053157269955,0.0
0.11,2.997983455657959,0.10997535288333893,1.5,-0.036658450961112976,0.9993278384208679,0.0,-0.3331092894077301,-0.012219483964145184,0.0
0.12,2.9976003170013428,0.1199680045247078,1.5,-0.03998933359980583,0.9992001056671143,0.0,-0.3330667018890381,-0.013329777866601944,0.0
0.13,2.9971837997436523,0.1299593150615692,1.5,-0.04331977292895317,0.9990612864494324,0.0,-0.33302041888237,-0.014439924620091915,0.0
0.14,2.9967339038848877,0.13994918763637543,1.5,-0.04664973169565201,0.9989113211631775,0.0,-0.33297044038772583,-0.015549910254776478,0.0
0.15,2.996250867843628,0.14993751049041748,1.5,-0.04997916892170906,0.9987502694129944,0.0,-0.3329167664051056,-0.016659723594784737,0.0
0.16,2.995734453201294,0.15992416441440582,1.5,-0.05330805480480194,0.9985781311988831,0.0,-0.3328593671321869,-0.017769351601600647,0.0
0.17,2.9951846599578857,0.1699090301990509,1.5,-0.05663634464144707,0.9983948469161987,0.0,-0.3327983021736145,-0.01887878216803074,0.0
0.18,2.9946017265319824,0.17989201843738556,1.5,-0.059964004904031754,0.998200535774231,0.0,-0.33273351192474365,-0.019988002255558968,0.0
0.19,2.993985414505005,0.18987300992012024,1.5,-0.06329100579023361,0.997995138168335,0.0,-0.33266502618789673,-0.021097000688314438,0.0
0.2,2.993335723876953,0.1998518854379654,1.5,-0.06661729514598846,0.997778594493866,0.0,-0.3325928747653961,-0.022205764427781105,0.0
0.21,2.9926528930664062,0.20982854068279266,1.5,-0.06994284689426422,0.9975510239601135,0.0,-0.33251699805259705,-0.023314282298088074,0.0
0.22,2.9919369220733643,0.2198028713464737,1.5,-0.0732676237821579,0.9973123073577881,0.0,-0.3324374258518219,-0.0244225412607193,0.0
0.23,2.991187572479248,0.22977475821971893,1.5,-0.07659158110618591,0.9970625638961792,0.0,-0.33235418796539307,-0.025530528277158737,0.0
0.24,2.9904050827026367,0.23974408209323883,1.5,-0.07991469651460648,0.9968017339706421,0.0,-0.33226722478866577,-0.026638232171535492,0.0
0.25,2.9895894527435303,0.24971075356006622,1.5,-0.08323691785335541,0.996529757976532,0.0,-0.3321765959262848,-0.02774563804268837,0.0
0.26,2.9887404441833496,0.25967463850975037,1.5,-0.08655821532011032,0.9962468147277832,0.0,-0.33208227157592773,-0.028852738440036774,0.0
0.27,2.987858295440674,0.2696356475353241,1.5,-0.08987855166196823,0.9959527254104614,0.0,-0.3319842517375946,-0.02995951659977436,0.0
0.28,2.986942768096924,0.27959364652633667,1.5,-0.09319788962602615,0.9956476092338562,0.0,-0.3318825364112854,-0.031065961346030235,0.0
0.29,2.985994338989258,0.2895485758781433,1.5,-0.0965161845088005,0.9953314065933228,0.0,-0.3317771255970001,-0.0321720615029335,0.0
0.3,2.9850125312805176,0.2995002567768097,1.5,-0.0998334139585495,0.9950041770935059,0.0,-0.33166804909706116,-0.033277805894613266,0.0
0.31,2.9839975833892822,0.30944859981536865,1.5,-0.10314953327178955,0.9946658611297607,0.0,-0.3315552771091461,-0.034383177757263184,0.0
0.32,2.9829494953155518,0.319393515586853,1.5,-0.10646451264619827,0.9943165183067322,0.0,-0.3314388394355774,-0.03548816964030266,0.0
0.33,2.981868267059326,0.32933491468429565,1.5,-0.10977829992771149,0.9939560890197754,0.0,-0.3313187062740326,-0.036592766642570496,0.0
0.34,2.9807538986206055,0.3392726182937622,1.5,-0.1130908727645874,0.9935846328735352,0.0,-0.3311948776245117,-0.0376969575881958,0.0
0.35000000000000003,2.9796063899993896,0.3492065668106079,1.5,-0.11640218645334244,0.9932021498680115,0.0,-0.33106738328933716,-0.03880072757601738,0.0
0.36,2.978425979614258,0.3591366112232208,1.5,-0.11971220374107361,0.9928086400032043,0.0,-0.3309362232685089,-0.039904069155454636,0.0
0.37,2.9772121906280518,0.3690626919269562,1.5,-0.12302089482545853,0.9924041032791138,0.0,-0.3308013677597046,-0.041006967425346375,0.0
0.38,2.9759654998779297,0.378984659910202,1.5,-0.1263282150030136,0.991988480091095,0.0,-0.3306628465652466,-0.0421094074845314,0.0
0.39,2.9746856689453125,0.3889024257659912,1.5,-0.12963414192199707,0.9915618896484375,0.0,-0.3305206298828125,-0.04321138188242912,0.0
0.4,2.9733726978302,0.3988158702850342,1.5,-0.13293862342834473,0.9911242723464966,0.0,-0.33037474751472473,-0.04431287571787834,0.0
0.41000000000000003,2.972026824951172,0.4087248742580414,1.5,-0.1362416297197342,0.9906756281852722,0.0,-0.3302251994609833,-0.045413874089717865,0.0
0.42,2.9706480503082275,0.41862934827804565,1.5,-0.13954311609268188,0.9902160167694092,0.0,-0.33007198572158813,-0.046514373272657394,0.0
0.43,2.969236135482788,0.42852917313575745,1.5,-0.14284305274486542,0.9897453784942627,0.0,-0.3299151062965393,-0.04761435091495514,0.0
